username,timestamp,text,team,sentiment,sentiment_score,context_sentiment,context_modifiers,vader_scores,emoji_sentiment
moomoo,2024-11-07T15:22:59.000Z,Live from the NYSE Floor | moomoo US CEO Neil McDonald joined industry giants at CNBC’s election night at the New York Stock Exchange. The event brought together leaders from top financial institutions like Goldman Sachs American Express and Citigroup as well as key,New York Giants,positive,0.39581999999999995,0.0,{},"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.6597}",0
Patricia Traina,2024-11-07T15:30:42.000Z,New York Giants Week 10: A Look at the Carolina Panthers Defense,New York Giants,positive,0.0768,0.0,{},"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.128}",0
NFL Digest,2024-11-07T15:04:34.000Z,#nfl #NYGiants The New York Giants are struggling this season suffering their fourth consecutive loss against the Washington Commanders resulting in a disappointing 2-7 record. This marks the sixth time in ei...,New York Giants,negative,-0.6065999999999999,-0.3,{'outcome': 'loss'},"{'neg': 0.269, 'neu': 0.731, 'pos': 0.0, 'compound': -0.886}",0
QWIKET NFL,2024-11-07T13:43:02.000Z,#nfl #KeepPounding This Sunday the Carolina Panthers will face off against the New York Giants featuring several former Panthers players including kicker Graham Gano and tight end Chris Manhertz. The spotlight will be on linebacker Brian Burns who was,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Patricia Traina,2024-11-07T13:42:07.000Z,New York Giants Midseason Report Card: Not Making the Grade,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
NFL Digest,2024-11-07T13:41:21.000Z,#nfl #KeepPounding This Sunday the Carolina Panthers will face off against the New York Giants featuring several former Panthers players including kicker Grah...,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Sports Lab,2024-11-07T13:32:32.000Z,Fantasy Football Week 10 Defense Rankings and Streamers feat. New York Giants Washington Commanders and more,New York Giants,positive,0.0768,0.0,{},"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.128}",0
New York Post Sports,2024-11-07T13:22:06.000Z,#PostSportsPlus: Will Giants-Panthers prove the NFL really can export anything?,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Roberta Eaton Cheadle,2024-11-07T13:13:58.000Z,My Favorite New York Images On Marathon Day! Giant Pigeons Too! via,New York Giants,positive,0.333,0.0,{},"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.555}",0
QWIKET NFL,2024-11-07T13:11:26.000Z,#nfl #KeepPounding This week in the NFL incumbents are holding their ground as teams like the Carolina Panthers and New York Giants stick with their starting quarterbacks. Despite Andy Dalton's recovery the Panthers are keeping Bryce Young as their,New York Giants,positive,0.21672,0.0,{},"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.3612}",0
NFL Digest,2024-11-07T13:10:19.000Z,#nfl #KeepPounding This week in the NFL incumbents are holding their ground as teams like the Carolina Panthers and New York Giants stick with their starting quarterbacks. Despite Andy Da...,New York Giants,positive,0.21672,0.0,{},"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.3612}",0
Augusta Chronicle,2024-11-07T13:00:22.000Z,Former New York Giants QB Eli Manning supposedly is among the newest members to sport the club's famous green jacket.,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
EuroFoot,2024-11-07T11:58:00.000Z,𝐎𝐅𝐅𝐈𝐂𝐈𝐀𝐋 | Bayern Munich's stadium Allianz Arena will host an NFL match in 3 days time! Carolina Panthers vs New York Giants.,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Inotgameszz,2024-11-07T11:44:23.000Z,Here’s an Dexter Lawrence edit I made #giants #NewYork,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
TechiHeadyScorpio,2024-11-07T11:37:08.000Z,Democrats = The New York Giants,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
QWIKET NFL,2024-11-07T11:30:54.000Z,#nfl #NYGiants Fans of the New York Giants are hopeful for a new quarterback next season with Pro Football Focus’s Gordon McGuiness projecting Miami quarterback Cam Ward to be selected at seventh overall in the upcoming draft. With Daniel Jones,New York Giants,positive,0.30636,0.0,{},"{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.5106}",0
NFL Digest,2024-11-07T11:24:37.000Z,#nfl #NYGiants Fans of the New York Giants are hopeful for a new quarterback next season with Pro Football Focus’s Gordon McGuiness projecting Miami quarterback Cam War...,New York Giants,negative,-0.09186000000000001,0.0,{},"{'neg': 0.111, 'neu': 0.795, 'pos': 0.094, 'compound': -0.1531}",0
Chris,2024-11-07T10:41:51.000Z,The biggest threat to our democracy is the fact that we sent the New York Giants and Carolina Panthers to Germany. That could start a war.,New York Giants,negative,-0.48444,0.0,{},"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.8074}",0
Sky Sports NFL,2024-11-07T10:26:33.000Z,The NFL returns to Germany Neil Reynolds looks at the key matchups ahead of the New York Giants taking on the Carolina Panthers in Munich,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Alexis,2024-11-07T08:47:45.000Z,& when we open up a can of whoop ass on the New York Giants Sunday then what?,New York Giants,negative,-0.32538,0.0,{},"{'neg': 0.156, 'neu': 0.844, 'pos': 0.0, 'compound': -0.5423}",0
#RTLNFL,2024-11-07T08:43:39.000Z,NFL Munich Game New York Giants vs. Carolina Panthers LIVE bei RTL in TV und Stream sehen,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
AlgoTurk US,2024-11-07T08:01:05.000Z,Don Martindale comments on his departure from the New York Giants and critiques the team's struggles under new defensive coordinator Shane Bowen. #DonMartindale #NewYorkGiants #NFL #Football #DefensiveCoordinator,New York Giants,negative,-0.20400000000000001,0.0,{},"{'neg': 0.082, 'neu': 0.882, 'pos': 0.036, 'compound': -0.34}",0
KREIDERMAN,2024-11-07T04:17:38.000Z,Anyone see any NYR ones like this…. : FOCO New York Giants NFL 3 Pack Beaded Friendship Bracelet Beads One Size : Sports & Outdoors,New York Giants,positive,0.39581999999999995,0.0,{},"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6597}",0
Inspecthe Ratchet,2024-11-07T04:28:33.000Z,This is what the New York Giants need on both sides of the field! I think Leek and hopefully the new QB will do it next year on offense but we need someone on defense to smack Banks when he lacking! #NYGiants,New York Giants,positive,0.23922,0.0,{},"{'neg': 0.032, 'neu': 0.878, 'pos': 0.09, 'compound': 0.3987}",0
Daily Indignation,2024-11-07T04:10:39.000Z,"Only the New York Times could see a billionaire funded by the world's richest man who has fealty from newspapers and tech giants owned by billionaires and go ""it's the elites who lost this election"".",New York Giants,positive,0.08891999999999999,-0.3,{'outcome': 'loss'},"{'neg': 0.057, 'neu': 0.86, 'pos': 0.084, 'compound': 0.2732}",0
32BeatWriters,2024-11-07T03:48:54.000Z,"""For all intents and purposes the feeling is that Miller is currently at 100% health and could be on the field immediately. However his placement on Injured Reserve will hold him out until the team’s Dec. 8 game against the New York Giants. One source suggests that a meeting",New York Giants,negative,-0.17759999999999998,0.0,{},"{'neg': 0.051, 'neu': 0.921, 'pos': 0.028, 'compound': -0.296}",0
Pleasure Plays,2024-11-07T03:11:12.000Z,New York Sports as a whole is a disgrace to professional sports. Yankess sell in the WS. Jets and Giants are JV teams. New York Knicks losing to the Hawks. Total disaster in New York my goodness.,New York Giants,negative,-0.48095999999999994,0.0,{},"{'neg': 0.212, 'neu': 0.726, 'pos': 0.062, 'compound': -0.8016}",0
anait saico,2024-11-07T03:09:53.000Z,New York Giants Clean House Fire Coach Ben McAdoo GM Jerry Reese. The team has just two wins so far this year.,New York Giants,positive,0.36744000000000004,0.0,{},"{'neg': 0.081, 'neu': 0.705, 'pos': 0.215, 'compound': 0.6124}",0
New York Post Sports,2024-11-07T02:20:40.000Z,End should be near for Daniel Jones — and Giants need to get long-term replacement right,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Ryan. My bio rocks.,2024-11-07T02:08:15.000Z,I guess that Dallas Cowboys Dak Prescott Micah Parsons New York Giants Daniel Jones Saquon Barkley Philadelphia Eagles Jalen Hurts A.J. Brown Washington Commanders Terry McLaurin and Chase Young are gonna spread this.,New York Giants,negative,-0.28602,0.0,{},"{'neg': 0.07, 'neu': 0.93, 'pos': 0.0, 'compound': -0.4767}",0
Peter Soroko,2024-11-07T02:04:21.000Z,God I wish the New York Giants would fight like Trump!!!!!!,New York Giants,positive,0.42402,0.0,{},"{'neg': 0.13, 'neu': 0.448, 'pos': 0.422, 'compound': 0.7067}",0
WCNC Charlotte,2024-11-07T02:00:10.000Z,Panthers coach Dave Canales said following Wednesday's practice that Young will make his third straight start on Sunday in Germany against the New York Giants.,New York Giants,positive,0.13577999999999998,0.0,{},"{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.2263}",0
NFL Jersey Numbers,2024-11-07T01:18:44.000Z,New York Giants OL Bryan Hudson is wearing number 60. Last assigned to Marcus McKethan. #Giants100,New York Giants,neutral,0.04632,0.0,{},"{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.0772}",0
New York Giants 𝕩 Peeps,2024-11-07T01:07:05.000Z,Notebook: Brian Burns set to face former team,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Charles Newcomb JR,2024-11-07T00:47:48.000Z,New York Giants sign CB Art Green to 53-man roster to replace Nick McCloud,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
New York Post Sports,2024-11-07T00:34:36.000Z,Mets have all the pieces in place to make giant step forward,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Patricia Traina,2024-11-07T00:30:17.000Z,Big Blue Breakdown Live! New York Giants-Carolina Panthers Preview,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
"David, Ph.D.",2024-11-07T00:09:12.000Z,Disinformation Giant New York Times Describes Trump’s Win in Threatening Terms: ‘Storms Back’ After ‘Dark and Defiant’ Campaign,New York Giants,positive,0.13662,0.3,{'outcome': 'win'},"{'neg': 0.147, 'neu': 0.69, 'pos': 0.164, 'compound': 0.1027}",0
New York Giants Most Suicidal Fan.,2024-11-07T00:03:28.000Z,I always find it so adorable when parents attend concerts with their kids.,New York Giants,positive,0.37614,0.0,{},"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.6269}",0
The Saturday Paper,2024-11-06T23:40:54.000Z,A giant of classical music violinist Joshua Bell embraces everything from celebrity collaborations to working with disadvantaged youth in New York schools. He speaks with Kate Holden ahead of his Australian tour:,New York Giants,negative,-0.24113999999999997,0.0,{},"{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.4019}",0
Matthew,2024-11-06T23:38:43.000Z,With the first pick in the 2025 draft the New York Football Giants select …..,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
evbets,2024-11-06T23:36:02.000Z,New +EV Bet Opportunity Found New York Giants @ Carolina Panthers – Nov 10 2024 8:30 AM EST 2024-25 National Football League Carolina Panthers Moneyline +250 at ESPN Bet No vig odds = +240 (ROI = 2.8%) See here:,New York Giants,positive,0.09186000000000001,0.0,{},"{'neg': 0.05, 'neu': 0.886, 'pos': 0.064, 'compound': 0.1531}",0
Carnage Diagnostics,2024-11-06T23:18:32.000Z,The #Panthers have named Bryce Young as their starting QB for Sunday’s game in Germany vs. the New York Giants. Meanwhile Daniel Jones is carrying the entire Giants offense,New York Giants,negative,-0.15,0.0,{},"{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.25}",0
QWIKET NFL,2024-11-06T22:11:14.000Z,#nfl #KeepPounding The Carolina Panthers are committed to starting quarterback Bryce Young for their upcoming game against the New York Giants in Munich. This will be Young's third consecutive start after stepping in for the injured Andy Dalton who,New York Giants,negative,-0.09186000000000001,0.0,{},"{'neg': 0.062, 'neu': 0.89, 'pos': 0.048, 'compound': -0.1531}",0
New York Giants Most Suicidal Fan.,2024-11-06T21:37:22.000Z,“Who’s texted us “ is very undefeated,New York Giants,neutral,-0.025,-0.1,{'streak': 'undefeated'},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Pro Football Rumors,2024-11-06T21:33:32.000Z,Nick McCloud had started five games for the #Giants this season and 16 during his New York run. A failed pay-cut attempt however will lead to an early separation,New York Giants,negative,-0.30636,0.0,{},"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.5106}",0
◝that's so sheaven◟,2024-11-06T21:28:35.000Z,dreamt that dorinda from real housewives of new york got taken by a giant hawk while they were on a cast trip in the bahamas and i was frustrated because i couldn’t find a good gif of it,New York Giants,negative,-0.0768,0.0,{},"{'neg': 0.08, 'neu': 0.851, 'pos': 0.069, 'compound': -0.128}",0
QWIKET NFL,2024-11-06T21:25:59.000Z,#nfl #NYGiants Carolina Panthers quarterback Andy Dalton is recovering from a car crash but Bryce Young will continue as the starter for the upcoming game against the New York Giants. Head coach Dave Canales confirmed Young's starting position,New York Giants,negative,-0.12864,0.0,{},"{'neg': 0.045, 'neu': 0.955, 'pos': 0.0, 'compound': -0.2144}",0
Big Blue View,2024-11-06T21:23:06.000Z,Ex-coach player take shots at stumbling New York Giants,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
SHEAL,2024-11-06T21:16:55.000Z,God bless the asteroid that fell on prehistoric lands that decimated the dinosaurs to make fossil fuel treated to become the gasoline for the car that took Daniel Jones’ mother to hospital to give birth to him so that he could be the QB1 of New York #Giants100,New York Giants,positive,0.28464,-0.3,{'outcome': 'loss'},"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.5994}",0
Ralph Vacchiano,2024-11-06T21:12:52.000Z,The New York Giants injury report:,New York Giants,negative,-0.25289999999999996,0.0,{},"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.4215}",0
QWIKET NFL,2024-11-06T21:09:34.000Z,#nfl #KeepPounding The Carolina Panthers have confirmed that quarterback Bryce Young will start against the New York Giants in Munich. Coach Dave Canales praised Young's recent performance particularly his game-winning drive against the New Orleans,New York Giants,positive,0.29634,0.0,{},"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.4939}",0
New York Giants 𝕩 Peeps,2024-11-06T21:07:05.000Z,Giants GM Joe Schoen Holds Steady at Trade Deadline Waives McCloud and Haack,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Jordan Beaudoin,2024-11-06T20:42:38.000Z,Check this out! Who will take home the win in London on Sunday or ! Only on #football #NewYork #NFL #Panthers #Giants100 #journalist,New York Giants,positive,0.4698,0.3,{'outcome': 'win'},"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.658}",0
Big Blue View,2024-11-06T20:28:08.000Z,Bryce Young will be QB for Carolina Panthers vs. New York Giants,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
New York Giants Most Suicidal Fan.,2024-11-06T20:14:52.000Z,I’m crying because Trump was not gracious in defeat 4 years ago. He accused people of cheating said STOP THE COUNT ( hilarious ) also caused an insurrection.,New York Giants,negative,-0.5001599999999999,0.0,{},"{'neg': 0.349, 'neu': 0.522, 'pos': 0.129, 'compound': -0.8336}",0
New York Giants Most Suicidal Fan.,2024-11-06T20:03:10.000Z,Partially but also the blame game is also why the Democratic Party is losing. Lacc of accountability is very apparent and that’s why it’s not progressing.,New York Giants,negative,-0.26982,0.0,{},"{'neg': 0.197, 'neu': 0.696, 'pos': 0.107, 'compound': -0.4497}",0
QWIKET MLB,2024-11-06T19:57:47.000Z,#mlb #ATOBTTR The conclusion of the regular season prompts a review of relief pitchers who underperformed relative to their draft positions. Key players like Edwin Diaz of the New York Mets and Camilo Doval of the San Francisco Giants faced significant,New York Giants,positive,0.45036,0.0,{},"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.7506}",0
Thiscantcomeout,2024-11-06T19:55:00.000Z,Detailing a terrible memory in a New York Bath room where a tall misuses their power… full EP out now! . . . #giraffe #tallpeople #talk #giant #toilet #nyc #storytime #bathroom #lavatory #toilet #restroom #banter #funny #jokes #podcast,New York Giants,positive,0.06283999999999998,-0.4,{'performance_negative': 'terrible'},"{'neg': 0.072, 'neu': 0.808, 'pos': 0.12, 'compound': 0.2714}",0
Blitz Alerts,2024-11-06T19:51:15.000Z,The #Panthers have named Bryce Young as their starting QB for Sunday’s game in Germany vs. the New York Giants.,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Steve Reed,2024-11-06T19:48:30.000Z,Panthers head coach Dave Canales said that QB Bryce Young will start Sunday against the New York Giants in Munich.,New York Giants,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
New York Post Sports,2024-11-06T19:34:54.000Z,"""It's a lot better than being in some places that are 2-7"" Wink Martindale takes a shot at the #Giants when discussing his coaching future at Michigan",New York Giants,positive,0.26424,0.0,{},"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4404}",0
New York Giants,2024-11-06T18:19:22.000Z,Looks like Slayton will miss the Munich game,New York Giants,positive,0.13577999999999998,0.0,{},"{'neg': 0.158, 'neu': 0.594, 'pos': 0.248, 'compound': 0.2263}",0
